287105	Sterner	140766
704746	Scheffer	44593
803114	Lamanna	156343
620805	Mattingly	141398
773798	Labarge	175324
774399	Tignor	136272
671631	Mui	135254
116165	Kenyon	122829
762759	Edelman	196540
271273	Esquivel	56099
456397	Harker	145340
824583	Menefee	183860
449356	Shepley	99580
442604	Cowden	128580
693492	Guo	143095
748932	Vinyard	65008
769406	Jones	72892
314268	Goings	118370
583056	Crumbley	164545
122124	Jester	68198
413067	Tsan	60704
315792	Saravia	42784
447626	Mcleod	127746
254326	Bostic	49260
172062	Wooley	65527
794234	Crumpton	64295
857135	Ahn	155286
824628	Hathcock	50430
398006	Charlebois	170650
750300	Bradley	103028
198355	Robison	136783
950488	Gilleland	172851
460745	Astorga	122646
352229	Folks	129266
466568	Leadbetter	131390
479401	Leahy	169071
206688	Barren	73869
116353	Czarnecki	175949
835003	Marek	170286
613895	Ahn	195546
750473	Hinckley	84953
309870	Zhu	71172
335400	Newberry	99185
314310	Hicklin	165136
155521	Greenawalt	147315
575845	Atkin	170689
760781	Childers	100832
923800	Layman	99609
892373	Stiner	85651
669325	Breton	50405
901566	Molden	137502
348885	Mercer	42140
630354	Chu	140442
526778	Dreiling	118888
781680	Hammack	73500
795567	James	169809
140352	Briley	150444
557765	Bartz	69855
783555	Vella	157666
727658	Radke	146101
753151	Brundage	55201
381045	Redondo	94687
995354	Varner	105868
380672	Carstensen	113409
262206	Mccraw	117534
449582	Levin	54914
780412	Kovacs	143507
386826	Eckard	125532
604205	Meader	66047
342205	Walz	134727
346683	Hooker	168014
622259	Officer	100175
650729	Feeney	197625
833058	Lax	93471
760627	Hart	71351
165366	Darley	131451
777701	Cooksey	119933
849928	Freeze	158149
627767	Bryd	102515
144023	Nivens	42374
545939	Coll	93918
877029	Oquinn	195918
995467	Cahoon	150029
582808	Florio	97371
159490	Huse	176311
357774	Peters	46591
700152	Blass	184451
139108	Applegate	154771
368409	Mauldin	42119
653110	Cota	55143
825644	Wire	100867
505905	Reese	139310
815978	Mallard	127135
222078	Blakeman	44197
494827	Geiger	81398
370102	Johnsen	74631
385933	Sever	90430
691249	Dam	86539
883536	Berthelot	197694
259746	Starkey	155783
438571	Stoddard	196858
701955	Abel	197607
567781	Spahr	53436
502367	Baumer	61720
269085	Byers	179554
646394	Pines	67996
870967	Vasser	66837
294416	Stack	67804
788120	Redinger	62433
514854	Matney	115960
766671	Huynh	73142
548491	Mannino	118304
424549	Campbell	62693
631825	Dykes	179906
892536	Borja	47126
740558	Ericksen	58891
139364	Oconnell	53313
836555	Mullen	170898
675265	Ansley	65595
423839	Murdock	69147
661786	Surratt	185553
774714	Blosser	125157
122290	Killen	149888
964925	Reagle	175059
836487	Elson	111452
412285	Friel	136560
946773	Hefner	148374
390998	Holiday	121517
637481	Regnier	166334
771675	Bohman	169141
803717	Higuera	138952
903716	Wasser	84822
848675	Knauer	191302
445602	Tiger	69588
192742	Downs	71554
615331	Whistler	145179
299984	Jemison	155741
333211	Tarrance	99748
694197	Nickens	90644
618128	Goodlow	119198
436776	Crowe	179816
598399	Borges	69123
760827	Newton	97715
720537	Douthit	72397
333757	Rolfe	116976
517047	Fudge	107370
620552	Tall	153794
738803	Braunstein	71700
819975	Nino	136448
324235	Nevers	196805
290352	Mcclary	121936
233092	Dorris	137938
826040	Cabot	65743
617021	Clausen	64897
479049	Franko	149730
243607	Finley	78346
175790	Maldanado	53151
201668	Samford	76774
156750	Guadalupe	71794
804472	Street	159068
822406	Mayfield	150245
385304	Munroe	87719
568734	Golder	132279
457625	Earnhardt	57651
306738	Myler	94378
600925	Mauldin	95671
582677	Forehand	147367
433373	Kinsey	95551
548982	Yancy	91185
476842	Deer	133727
258096	Dietrich	147771
164279	Boothby	110630
862559	Mateer	197082
350564	Lindahl	42637
193568	Vizcaino	101234
132384	Pegram	129654
968009	Leadbetter	61766
227139	Leisure	83312
207291	Stansberry	155032
494210	Button	120799
673547	Madera	150716
737478	Rayl	149314
906524	Rone	118472
816868	Minor	106143
666726	Erikson	127692
763365	Mangels	139364
145921	Ridout	105392
925283	Gottschalk	154173
861664	Villegas	157234
618004	Longoria	49839
374755	Long	96660
193857	Doyon	92282
746262	Bosley	167165
115469	Soules	107274
206363	Poulsen	182678
615918	Vogel	59268
840540	Inoue	111087
417923	Mowrey	140856
432030	Infante	45875
317605	Regnier	137838
821635	Trussell	110887
771731	Chon	114932
479329	Resendez	83218
627314	Tietjen	187102
537691	Eggleston	159231
799127	Goines	61504
426005	Cheney	168698
922920	Klos	195076
355082	Swearengin	182065
345433	Trent	52729
569421	Pham	55840
812334	Hardcastle	191186
838967	Selvidge	141117
437397	Paul	53424
329336	Mayhew	140204
758500	Mcghee	198762
878290	Avent	176398
908190	Vermillion	133557
928461	Silber	181874
259954	Regalado	67539
477443	Lemaster	148699
911293	Senecal	80756
295235	Shoe	147972
698043	Mullings	146161
214607	Steeves	182092
545504	Unger	172805
633272	Fahy	135146
406373	Eley	74675
922302	Sabella	126429
924374	Palazzo	70142
213024	Feliz	172080
629137	Apple	177039
923497	Radabaugh	179848
912324	Basil	148364
496787	Pecoraro	61985
146121	Ko	173612
601060	Olmsted	111262
305198	Cary	150722
152583	Ancheta	65106
786589	Maki	173662
967199	Armas	122870
566375	Chancy	120624
845831	Bongiorno	181220
720952	Nall	107862
677348	Longley	152650
451769	Sasso	94136
808789	Balcom	112130
419099	Mimms	160795
377396	Bath	176862
745940	Boswell	152477
187781	Kearns	64176
830953	Meehan	123444
162015	Boyle	72546
331536	Omar	194526
390411	Loucks	150728
900363	Irish	65703
810773	Hoehn	160026
480964	Waldroup	69313
988349	Eaddy	154685
634544	Fiala	88871
802023	Lagasse	185405
481389	Gluck	68530
397881	Body	130979
840191	Elam	118153
660125	Curley	103066
593064	Goncalves	179023
338247	Sthilaire	89073
415145	Maurer	55160
413779	Leathers	98176
785445	Olesen	175292
734413	Jenning	195461
973393	Hooten	130411
832136	Fuquay	169184
584410	Stansberry	71995
175409	Lesperance	56168
136732	Elms	175828
438689	Marrow	70316
919484	Thorpe	136450
150439	Absher	119252
159776	Blakney	57241
747379	Mcphail	94084
859948	Martinez	141124
618324	Maley	77299
777169	Judy	146888
165380	Backer	133777
795398	Raney	96145
243616	Burley	189931
273039	Crisler	75909
562538	Ruel	65969
505183	Kinnear	61797
410483	Gettinger	86294
328210	Gilchrist	86856
729705	Wang	173012
116747	Popa	161020
569934	Graber	167574
422991	Swayne	186183
725964	Delay	165542
397286	Abbott	151907
920375	Florio	169481
462164	Pennebaker	136749
225847	Hentz	164974
600978	Stiger	160213
865938	Shears	164761
955552	Worsley	130325
644340	Mckinsey	126006
982869	Coots	171844
363711	Damato	165688
754118	Bise	60082
372989	Pankey	99116
201651	Cousin	45364
604284	Brewster	86569
341642	Brassard	113102
904906	Guy	53063
944660	Hakes	44496
470092	Folk	66242
904158	Polak	122871
737539	Alaniz	57391
663991	Farner	130617
327073	Alatorre	190578
954959	Sundberg	81780
164346	Schoenrock	184920
312606	Haycraft	95258
705230	Babbitt	94974
292927	Quam	53630
955347	Dyar	134253
858224	Averill	52610
312517	Yeoman	46863
627535	Gettys	126125
926568	Lowther	172276
908321	Lambdin	172019
493171	Sill	148210
203845	Demeo	83377
287263	Samson	196654
779575	Bahena	130485
130493	Flowers	58005
205289	Mattison	78402
209364	Leeper	118335
567310	Ziemba	45167
549625	Fish	194778
711999	Shields	65625
730250	Vergara	124048
214938	Siders	165882
864771	Hinojos	99082
436919	Dietrich	73377
655532	Mcshane	178802
694519	Wilbur	127597
659750	Betz	196007
239697	Foland	196393
350714	Velazquez	48387
965093	Steinberg	162941
224115	Burt	77670
640569	Gebo	148315
310643	Synder	161878
486564	Easton	114696
122590	Woosley	185724
445361	Ayers	134193
840060	Milardo	114126
178043	Goodson	88303
986740	Pettit	173849
926046	Cumbie	162983
178604	Houser	88267
931726	Harter	184357
862191	Durocher	190258
445743	Underwood	40043
848029	Collazo	78216
571237	Poche	111109
778078	Vandenbosch	120196
861493	Shinkle	199645
221654	Brackett	111172
809953	Trowbridge	116968
760931	Verdin	148438
815930	Cortina	177459
871582	Gleaton	190113
209345	Lattimer	42999
515231	Trujillo	81789
806720	Goto	163066
693701	Gately	116297
692859	Gowans	175423
326188	Stahr	151590
478231	Barley	192454
143793	Lara	151767
948703	Mrozek	58115
406965	Chun	96208
579867	Bjorklund	180514
806982	Wasson	121844
721504	Bacon	65110
468119	Cayton	43543
702178	Flake	153546
633844	Kiesel	157632
881760	Marston	133097
398159	Biggerstaff	153529
790746	Duhart	41753
954294	Bottorff	198517
161946	Doctor	133921
277435	Zinn	140627
215635	Rafferty	151749
380366	Ralls	174663
114851	Mcinturff	127085
614248	Alcantar	116331
618609	Newberry	79050
486766	Shutts	69517
516355	Mackey	172246
136516	Mendiola	191668
982578	Hostetter	60580
158096	Lando	182310
323760	Quick	181720
916776	Ramires	119693
923264	Halladay	127169
824969	Rohrer	150550
634125	Warman	132976
386072	Swoope	97994
647537	Hinds	96054
366776	Kuss	92528
753711	Rackley	161142
458955	Roundtree	171191
245078	Sena	83377
570032	Strother	189818
711869	Trombetta	51500
880705	Falbo	153434
980046	Borchert	96686
586700	Bresnahan	149771
441596	Mancini	51992
796775	Hoeppner	70905
582747	Goodsell	147439
392528	Click	148024
960091	Roles	125712
544459	Banta	164316
319078	Muldoon	83493
912052	Nottingham	50990
438197	Wiersma	43411
111225	Burdick	131412
726636	Shouse	101620
810254	Donnell	118370
269850	Spradley	156000
481936	Brigham	169469
239720	Cone	179991
617571	Gaudreau	145641
697073	Turnage	127041
763851	Dube	137791
258776	Waggoner	190687
854891	Thaler	86561
212760	Helsley	105255
867180	Politte	40218
664283	Redondo	52193
380775	Starbuck	75673
519005	Deville	177020
852308	Harker	67619
886200	Kotter	81903
294236	Pigford	170800
152104	Rake	178868
499237	Lenihan	40394
306741	Bruno	108617
948626	Baran	135543
774219	Saunders	189990
877031	Montiel	170976
663159	Huck	65037
965528	Forester	61788
353939	Lacayo	104729
802151	Carreiro	106326
672737	Ladson	140278
915308	Leverett	72202
791274	Pleasant	45090
630120	Munsey	90438
657797	Prestwood	172354
997674	Lawrence	62730
653769	Riggins	173231
936080	Stribling	86839
281802	Hollinger	40690
722228	Ozuna	125104
579284	Rolf	63963
528677	Bermudes	61084
952144	Teixeira	98617
589024	Ewing	49330
900988	Maske	197261
908401	Mathers	143263
445135	Ivie	45871
435790	Gills	146201
383475	Pfeffer	130749
281468	Warnke	190494
197677	Botello	81094
674039	Bahena	189790
514430	Trumbo	72212
240381	Hollenbeck	189426
376710	Briones	174336
191846	Judy	159948
240739	Manhart	92088
222261	Manns	58742
504205	Ellison	179551
701071	Hoglund	64811
704601	Grey	175974
189401	Phung	131656
304392	Eyman	147100
640136	Lightner	123296
424081	Mallett	157121
865379	Waiters	78410
773202	Tillis	196252
854582	Rabb	187600
473670	Diedrich	168938
637837	Liddell	108780
136602	Sutera	107679
722066	Towns	165700
998170	Stinchcomb	177488
683477	Sosa	134574
697812	Hammitt	75963
721811	Cobble	163857
615474	Abril	193994
537512	Vandegrift	92128
795648	Levay	62088
781820	Giddings	189112
486009	Zellmer	47330
996436	Viles	144813
318400	Hogle	145950
626108	Sabo	51786
604405	Anton	156532
131917	Cavallo	125527
217728	Snead	118845
344138	Decoteau	107985
757824	Flanigan	103288
193576	Kimsey	139204
466995	Balke	75978
293602	Schiffer	122092
817633	Lacroix	124445
511763	Gay	85306
908486	Lilley	88962
336536	Harrell	89273
364397	Waterman	84503
400333	Koster	180327
545075	Buckingham	78314
186534	Arechiga	137976
312885	Higuera	88121
503873	Delucia	80292
609673	Sher	45957
867088	Curtis	152429
314842	Newbury	172614
811585	Ealey	123258
745781	Michaelson	187723
169919	Bundy	75141
828441	Girardi	40452
671181	Han	51813
743600	Kaelin	85845
779977	Geisler	89405
965496	Trout	111763
802766	Raggs	175577
720589	Griffeth	181469
844887	Baumgarten	41791
116471	Hasse	56829
201621	Sweet	173699
635353	Krok	87142
766611	Artis	184656
686584	Keenan	88590
374310	Covington	177362
912642	Puckett	139320
437566	Rochelle	198631
387479	Evan	55141
908127	Quackenbush	132276
623908	Peden	110863
254506	Spano	175133
751111	Beerman	172237
596095	Aasen	161189
334526	Agarwal	43539
576862	Paxson	198860
754747	Goldsberry	195782
561966	Kilgo	166374
728795	Emmer	160524
518402	Montijo	130290
445968	Casias	74341
496334	Berthiaume	112138
568272	Mcneely	178896
516682	Bosse	68183
345444	Dvorak	161638
448296	Levingston	187320
205658	Arnold	102141
680261	Schuman	52080
183047	Dutcher	189048
172681	Tobler	47786
876468	Monico	92652
247042	Renfrow	124805
522851	Nedd	198103
477271	Litchfield	178941
657361	Kaczmarek	64228
820378	Zubia	114958
165909	Reichman	72993
347795	Flora	98213
424477	Center	114575
938517	Silveira	99426
886362	Goodfellow	73065
517382	Scrivner	117567
256213	Duhon	197804
644048	Dibenedetto	105875
834222	Whitehead	125321
147109	Socha	105996
502666	Ziemer	156930
942234	Abraham	175252
604812	Gerena	116918
839895	Leedom	52026
410634	Steiger	116380
814899	Sunderman	144285
641546	Stodola	67671
209945	Nowlin	186213
526397	Lintz	114483
678766	Kaufmann	107983
638706	Penny	182551
785523	Metz	183646
876267	Shoop	95975
732672	Fix	122140
944218	Abram	144183
467293	Mcdavid	166442
258258	Thiessen	104499
415908	Trombley	105825
629102	Flora	45352
986645	Boles	146254
200420	Donati	195104
755438	Landaverde	103894
223575	Eicher	81498
586254	Coffman	146761
252502	Nazario	66744
713122	Coghlan	109480
230948	Mullane	123216
256193	Barra	46178
610958	Strom	174782
866272	Wolbert	86500
752620	Kinsley	128758
414485	Mcvey	99749
521717	Ensminger	163485
199315	Washam	192152
446414	Ellman	116531
476548	Miranda	62248
460746	Burnham	58525
228801	Westberg	79412
151578	Lowrie	177602
424641	Wear	110483
981267	Sterrett	59484
461726	Prahl	159542
513782	Roland	48188
821753	Mcleroy	45791
894315	Mcaleer	52348
298320	Staton	184582
721232	Mcglothlin	162171
381045	Ressler	136542
115960	Hartfield	122011
268150	Sheely	109854
129666	Veith	183580
868632	Bohman	80636
958973	Mattes	144769
821792	Waltz	196463
998472	Merrell	139105
673021	Senger	88004
757828	Tillery	60828
455827	Shore	193793
782348	Dunneback	150593
152340	Etheredge	83110
715920	Ehret	186801
282289	Parente	162009
645193	Smoak	47545
981558	Pung	67447
752791	Fetzer	128203
820329	Acton	54558
862886	Jiles	139621
388591	Girton	42041
795797	Hepp	131959
787884	Overbey	140672
892730	Homes	109134
723756	Encinas	129949
516214	Driver	78900
560008	Arp	187858
554006	Porto	183555
584762	Shield	98758
176468	Faucett	116261
516095	Cuff	124406
541865	Zielke	108009
386160	Wigfall	43088
810684	Crissman	50185
498214	Magdaleno	101890
496767	Meador	77782
151009	Pollack	147089
183021	Curlee	58222
380550	Callahan	117664
851712	Kennelly	110813
191428	Buckelew	166943
523787	Mcsweeney	161826
861075	Breshears	157362
457229	Cardinal	100197
233600	Godfrey	73361
487765	Mcbeth	58857
919878	Lemoine	57399
650830	Longshore	66685
542771	Shoe	94090
668110	Banta	116085
833054	Buttler	47474
659783	Markle	131188
603803	Dingman	156405
443564	Spears	161683
964373	Du	53064
337223	Zehnder	47267
690622	Goulding	169610
381240	Kilbourne	77729
779167	Wiens	157931
453822	Mcnees	53646
991217	Beacham	187546
417172	Merryman	112713
747108	Gutshall	146614
545006	Bade	166700
954861	Sax	131079
925764	Farrer	114025
911654	Grimaldi	46934
535960	Rosario	152962
639333	Follis	190613
455898	Monnier	80465
570602	Eichner	72498
811071	Yuan	181623
502587	Langham	148576
800379	Bodily	114737
845533	Cheng	125189
727813	Blacker	77027
527751	Elledge	181934
732050	Bracco	95954
362371	Cessna	137673
908421	Shover	51176
459236	Enos	104679
628785	Keener	192132
931932	Caine	135897
420439	Bohm	196231
261072	Meltzer	90338
209605	Klinger	132695
119376	Boyter	181591
401726	Fusco	177003
797462	Biller	154466
937455	Hotchkiss	120973
924758	Fulks	194763
796563	Russel	83464
291118	Loesch	157153
644204	Padro	186704
352470	Tiggs	136204
869545	Whitner	43241
781590	Pinkard	165516
822311	Lovett	58528
425138	Spalding	69987
830579	Ligon	194119
583603	Doi	56205
805380	Stem	196497
753058	Hanshaw	105965
126549	Alden	56534
300942	Senior	117905
170939	Arzola	144563
214757	Eldred	62274
399656	Spoon	186084
173681	Hembree	93826
476552	Kime	123089
637546	Hecht	127830
667964	Bostick	186020
314286	Trombly	184214
995926	Jin	101342
922521	Chamness	124828
728186	Pumphrey	119750
277064	Pavlik	168842
899473	Spano	189997
280674	Ryckman	91249
336237	Gerhart	43340
627610	Kurth	169518
768193	Frisina	113631
802336	Tarr	103351
387785	Raglin	58009
290021	Linville	172580
774231	Gerald	163234
471070	Card	138177
765482	Humble	82635
338572	Pinzon	71397
861436	Casias	108696
621998	Ramos	136047
186178	Fore	146252
900485	Chute	68869
259246	Prisco	71317
289030	Mcelroy	103065
714815	Infante	80546
947605	Wilcox	159930
774355	Sutton	156303
552079	Porto	93617
944980	Stallcup	52366
976946	Schenk	134039
526826	Orchard	125263
217626	Araujo	72869
957238	Carranza	176215
580143	Jameson	97692
352868	Ceballos	68716
610375	Wallis	139267
388582	Lehn	166747
679559	Goodridge	76915
652059	Ruck	158587
809376	Tabares	147040
279645	Briner	151279
653287	Kegley	139765
234564	Sparacino	120703
217458	Thibodaux	168699
699711	Hearns	82281
126815	Hobart	78828
723920	Plante	187303
464019	Centers	197533
371705	Causby	149881
986916	Richerson	93724
515362	Findley	169528
418902	Correia	50114
963869	Mcclung	114361
728870	Player	73604
511940	Steeves	169928
317406	Lacroix	108798
936978	Lenihan	118661
248130	Pillsbury	199649
305071	Gries	54956
774168	Stoehr	184219
280451	Maselli	100877
298657	Bruce	147572
799540	Madrid	87477
241499	Kulick	177792
137355	Coplin	46760
840141	Bechard	90117
838500	Spiers	159255
689940	Kerlin	144214
873847	Tabron	122219
607444	Deleo	139560
272917	Kieffer	183466
177704	Granderson	73964
370840	Musson	45818
457827	Halsted	150207
586569	Villareal	47189
753457	Heidel	195804
537894	Barga	101279
718166	Orchard	40895
409936	Ginther	83910
581316	Keesler	199271
715993	Alber	109977
532179	Arroyo	157497
145199	Poitra	146024
510294	Ireland	97190
191430	Perdomo	43446
985422	Buzzard	75408
591240	Pare	157327
199298	Schnieders	168164
931927	Tesch	195877
452518	Campa	162064
901976	Fryman	65524
686577	Orzechowski	139077
767181	Riggio	116613
833259	Jansen	139425
322470	Dellinger	154730
959166	Shubert	167596
124980	Lingo	142658
677613	Dufour	86487
147265	Majeski	117958
966770	Crespo	104668
989537	Vibbert	91168
977387	Tiedeman	41774
567603	Chatmon	89634
413437	Cimino	77021
748711	Cairns	71960
513452	Vannote	125844
407541	Yeldell	118089
438111	Camacho	149666
485670	Granados	60003
314074	Boyes	63784
637836	Luke	158058
184074	Ortiz	188393
159455	Schott	147926
335471	Nebeker	187714
112058	Richer	103183
701729	Henke	82273
229973	Deforge	198510
809033	Fritsche	79283
413812	Werts	178515
184705	Neilsen	166162
838552	Bleau	177195
255213	Delcambre	132174
259515	Souder	93007
983752	Lanning	83193
321836	Cooley	44576
830751	New	114599
790062	Clayson	152021
842848	Dorris	87284
170114	Demoss	168907
564781	Kreitzer	171803
418052	Widner	169825
357532	Dube	145630
430097	Ogden	178595
928276	Erbe	108559
563895	Archuleta	182092
877686	Covey	41211
663256	Belair	94703
403496	Etzel	151677
947480	Patridge	78403
854752	Avitia	155286
237483	Berkley	63455
720095	Peralez	152493
435398	Ornellas	74744
411181	Laurie	49896
618760	Harrold	128726
869015	Mace	109377
777052	Jarrell	106007
798763	Jantz	130364
773940	Briggs	44548
227478	Aguilar	90228
785213	Conti	58491
523628	Sosebee	147793
795741	Hoopes	87613
128438	Abrahams	194980
516576	Yarborough	42402
582360	Moorman	141568
416639	Hoye	149766
318912	Ellenberger	78093
341205	Haskell	64351
142546	Gilmore	141855
411645	Shoaf	150508
973867	Auxier	111063
234196	Sabo	59855
445560	Mayhew	72100
667750	Phelps	169497
487888	Engles	184915
178460	Washer	125839
931561	Benavides	171534
253366	Peebles	139049
600180	Straw	152706
789720	Stanley	153131
920048	Swett	177665
376665	Mcmahon	56632
186229	Foxx	152023
608177	Despain	138969
623748	Drakeford	148784
455018	Arter	77377
827255	Baumgarten	167485
723512	Mcmakin	59495
606951	Czapla	46463
628888	Ellerman	166565
157425	Kindle	113244
733219	Bettis	102258
577178	Eells	158057
942383	Stowe	112134
544415	Garcia	115480
256493	Ledoux	138713
176844	Stott	119200
746034	Brosius	57181
214408	Forsberg	194908
670342	Brooks	196722
886037	Ackerson	56308
988463	Schoonmaker	112460
599316	Harrington	149269
845695	Primm	173051
147520	Ogles	169078
508050	Mcglynn	168876
572892	Moncada	115840
216853	Caroll	65874
825063	Bomberger	192989
546818	Denmark	69994
686838	Sipos	53928
295370	Frame	87273
439554	Wing	181801
597661	Bushee	144537
518032	Souliere	67371
183950	Telles	175734
182886	Ruddell	50053
696007	Coppola	178880
682413	Morado	127039
312550	Mckinzie	188647
820739	Stalnaker	115570
378151	Mozee	189557
626651	Stmartin	153330
174498	Redondo	134813
595355	Santamaria	81954
528478	Guyer	115756
197588	Huffman	138676
729267	Groleau	126937
461649	Laub	141090
115576	Harewood	191825
545017	Whobrey	150042
805251	Papa	54130
656655	Mccrady	195645
261678	Ennis	79763
802240	Durand	51419
835884	Kunze	94409
157857	Call	81564
534330	Vanalstyne	121731
322175	Maher	66336
595740	Gero	147199
808192	Ludwick	150577
793612	Lafferty	72542
246803	Mcdorman	100347
714433	Hibner	105829
996603	Cumming	132694
594917	Bracco	112168
854391	Wild	63541
857163	Vrabel	170037
227484	Pence	118706
591727	Conover	138235
906712	Tobler	73037
794167	Gillespie	78463
356792	Truman	142685
605061	Lynch	58525
774046	Galaz	55485
803495	Greggs	141158
828158	Larimer	124484
581804	Dillard	123480
449068	Malec	189568
518229	Toles	72075
353442	Cutts	172238
886377	Delgado	178694
449627	Granville	108496
662600	Feeney	101578
593289	Bartling	124863
147958	Lillis	77418
277081	Birk	62516
565873	Paulson	48932
282126	Wulff	94557
441036	Villagomez	133063
652404	Swanson	41402
342900	Buchheit	194813
242059	Meldrum	89298
243748	Marquardt	171692
641187	Willems	56961
630240	Agosto	113800
618973	Fluellen	155346
951764	Hinshaw	64525
334197	Jett	145532
766704	Branco	106879
118653	Palladino	79741
281066	Wetter	140441
194596	Klinger	90481
751695	Hartwig	113943
798444	Woll	92807
115174	Konieczny	198471
627387	Vrabel	144712
759097	Cybulski	106291
636699	Chmielewski	170646
352361	Crichton	160305
882188	Waltman	193155
873381	Funchess	199128
546668	Wagnon	177644
975104	Gustin	122789
844906	Cisneros	75271
159055	Chavers	164065
945938	Furguson	48965
786191	Shellman	130426
384952	Lauer	107558
396773	Haberman	101619
325884	Diemer	173059
811501	Leroy	147872
702468	Semon	46039
263889	Martinek	193716
265552	Earl	54152
813893	Irons	72443
564433	Trader	168771
403903	Martz	176184
889998	Sellner	54755
473758	Markle	106610
763005	Deese	158342
718128	Maggard	131260
995282	Bank	138160
791804	Pieper	50498
796066	Manriquez	104371
546246	Nisbet	40087
173473	Vaz	90937
380712	Ruff	74392
214452	Macrae	106009
846860	Bierman	175214
270978	Kolb	105441
867927	Nester	91232
191394	Delarosa	74436
378055	Bergmann	93094
846881	Krause	122307
965089	Murphey	129112
869743	Frantz	55367
989061	Cress	66590
186825	Bristol	172950
537488	Simoneau	103784
709186	Cass	111545
689696	Peyton	157471
983573	Liggett	122068
451280	Henton	111157
500145	Leak	85246
275372	Lorenzen	128908
239784	Chacko	90138
865157	Foxworth	119796
488765	Gentile	40775
396533	Savard	197983
726344	Gain	115923
633123	Hamann	183421
390814	Lombard	106973
628103	Manley	68180
440705	Emery	178961
485049	Santibanez	53407
516676	Varnum	199706
538930	Servin	81895
954101	TRUE	102075
207232	Frasher	111291
451907	Caperton	104376
983452	Connelly	172925
869884	Engelbrecht	133869
489612	Stansbury	101260
626685	Gleeson	78414
282252	Ide	138975
170749	Towns	131228
550777	Skalski	142661
551914	Troupe	53783
402616	Barhorst	114156
343728	Gessner	61817
429627	Koh	182494
833117	Balsamo	159478
916864	Rister	121486
282972	Chambless	66584
832596	Banfield	127919
962101	Bose	164023
294016	Ellman	145389
414753	Nevers	82258
536430	Myricks	178750
886404	Sy	77975
969241	Biscoe	84195
822456	Gehring	143848
235413	Alfonso	79957
134292	Bottom	156424
413295	Robledo	62640
482699	Palumbo	87144
388581	Perras	174169
717537	Newbury	141486
201970	Fahy	144368
279216	Shankle	91221
178065	Concannon	94166
478642	Valez	144813
196649	Slade	84425
905639	Abdullah	140930
245195	Chupp	55390
882506	Gilles	130087
947083	Mcgruder	81769
990493	Shults	169407
315502	Charest	108436
808087	Weatherford	75519
983055	Magnusson	131760
777757	Tomberlin	80567
601497	Legler	71555
340076	Mackin	176356
550499	Morello	58665
696304	Tarry	131609
761003	Cajigas	143158
338337	Schultheis	127371
236489	Coker	68159
151571	Shires	75510
855490	Branham	114306
451795	Maberry	45371
705360	Enders	59821
983889	Fleenor	103531
752850	Stoudt	61221
910105	Viator	151695
879259	Mcquay	99639
482375	Botkin	67711
641289	Stoops	117781
981984	Keating	174712
785366	Camacho	132504
621042	Noyola	183375
876547	Whobrey	128018
322435	Portis	72320
180897	Plaza	54714
628243	Marzano	171624
273565	Leiser	138622
542189	Ellender	154455
955880	Kettler	146478
445003	Erler	41843
842596	Roper	131438
777151	Faria	125576
869267	Mankin	104403
850025	Bibeau	114201
303098	Andrus	115969
591177	Jasper	87178
840600	Garza	194009
251346	Jamieson	122142
819836	Pardue	101872
434408	Paez	140288
908345	Furguson	42218
589127	Esteves	114895
183447	Nielson	111463
546048	Garibay	187962
854892	Zabala	189862
127310	Alm	119971
990991	Eberhardt	72211
968253	Flemings	97786
164885	Motter	164177
689733	Shah	165661
493172	Kennett	69244
893349	Marcy	64382
872451	Doud	111304
896244	Lever	183536
219342	Webster	157846
899951	Orbison	51898
852862	Metivier	68793
287695	Hicks	110950
713609	Mays	55954
966846	Rhoton	76517
669756	Zamarripa	78100
117613	Adorno	193539
937616	Abeyta	156667
486883	Kocher	48952
866807	Vita	177085
810530	Threatt	47716
562207	Nevers	180734
280862	Emmett	136947
370502	Boltz	112516
531431	Slye	163182
703538	Sirianni	109064
389203	Baccus	47776
448474	Earp	52566
199643	Arvidson	85413
436968	Flannery	195222
752498	Reddin	110748
890056	Bittner	59316
724940	Garretson	158170
644279	Paul	57928
336513	Virgin	159699
853506	Mattoon	81253
465885	Hoban	105993
972008	Mayhall	53560
923855	Bedell	55498
824337	Vaccaro	145769
910379	Eslinger	56705
567563	Kizer	128651
461191	Stubblefield	88547
351433	Keele	111661
133997	Lis	163910
815330	Mapp	152390
850922	Curlee	141276
449821	Mallon	101637
702765	Manzer	109491
295006	Gilland	129122
853950	Zoeller	170650
892342	Llewellyn	174807
909273	Stagg	86115
628825	Durden	130850
770244	Lacourse	90660
390205	Bronson	199188
453227	Rieves	59730
995444	Bullen	109732
230500	Topete	174835
551320	Sons	84203
122008	Dilday	192064
866054	Fortuna	70582
654477	Mcgrath	58728
283077	David	53185
804559	Doe	183127
296048	Pepe	123372
820442	Stenson	182431
195121	Spinks	155869
949720	Ayers	93708
438908	Nutter	95727
656834	Noah	73059
113245	Leone	140897
469002	Yaeger	87882
726765	Bennet	145432
811711	Hoglund	187266
371054	Mccormack	168318
417147	Guerrero	55501
717614	Kondo	132926
666638	Garret	113730
657186	Fortney	122088
228239	Lopresti	74701
386988	Lingo	153804
128352	Marrs	175667
862538	Draves	82566
507365	Burgoon	114397
641841	Thorson	151318
753766	Detrick	193320
371930	Calles	199023
711177	Whang	96786
501109	Worthey	48876
874965	Shiflett	46463
